county,precinct,office,district,party,candidate,votes
Philadelphia,15820,Registered,,OTH,OTH,88
Philadelphia,15830,Registered,,OTH,OTH,74
Philadelphia,15840,Registered,,OTH,OTH,69
Philadelphia,15850,Registered,,OTH,OTH,45
Philadelphia,15860,Registered,,OTH,OTH,25
Philadelphia,15870,Registered,,OTH,OTH,48
Philadelphia,15880,Registered,,OTH,OTH,48
Philadelphia,15890,Registered,,OTH,OTH,52
Philadelphia,15900,Registered,,OTH,OTH,67
Philadelphia,15910,Registered,,OTH,OTH,68
Philadelphia,15920,Registered,,OTH,OTH,110
Philadelphia,15930,Registered,,OTH,OTH,61
Philadelphia,15940,Registered,,OTH,OTH,49
Philadelphia,15950,Registered,,OTH,OTH,74
Philadelphia,15960,Registered,,OTH,OTH,68
Philadelphia,15970,Registered,,OTH,OTH,79
Philadelphia,15980,Registered,,OTH,OTH,43
Philadelphia,15990,Registered,,OTH,OTH,78
Philadelphia,16000,Registered,,OTH,OTH,67
Philadelphia,16010,Registered,,OTH,OTH,45
Philadelphia,16020,Registered,,OTH,OTH,63
Philadelphia,16030,Registered,,OTH,OTH,48
Philadelphia,16040,Registered,,OTH,OTH,41
Philadelphia,16050,Registered,,OTH,OTH,54
Philadelphia,16060,Registered,,OTH,OTH,63
Philadelphia,16070,Registered,,OTH,OTH,41
Philadelphia,16080,Registered,,OTH,OTH,36
Philadelphia,16090,Registered,,OTH,OTH,64
Philadelphia,16100,Registered,,OTH,OTH,59
Philadelphia,16110,Registered,,OTH,OTH,50
Philadelphia,16120,Registered,,OTH,OTH,72
Philadelphia,16130,Registered,,OTH,OTH,59
Philadelphia,16140,Registered,,OTH,OTH,56
Philadelphia,16150,Registered,,OTH,OTH,67
Philadelphia,16160,Registered,,OTH,OTH,75
Philadelphia,16170,Registered,,OTH,OTH,64
Philadelphia,16180,Registered,,OTH,OTH,44
Philadelphia,16190,Registered,,OTH,OTH,77
Philadelphia,16200,Registered,,OTH,OTH,55
Philadelphia,16210,Registered,,OTH,OTH,70
Philadelphia,16220,Registered,,OTH,OTH,118
Philadelphia,16230,Registered,,OTH,OTH,84
Philadelphia,16240,Registered,,OTH,OTH,37
Philadelphia,16250,Registered,,OTH,OTH,54
Philadelphia,16260,Registered,,OTH,OTH,39
Philadelphia,16270,Registered,,OTH,OTH,54
Philadelphia,16280,Registered,,OTH,OTH,54
Philadelphia,16290,Registered,,OTH,OTH,78
Philadelphia,16300,Registered,,OTH,OTH,61
Philadelphia,16310,Registered,,OTH,OTH,60
Philadelphia,16320,Registered,,OTH,OTH,67
Philadelphia,16330,Registered,,OTH,OTH,53
Philadelphia,16340,Registered,,OTH,OTH,58
Philadelphia,16350,Registered,,OTH,OTH,55
Philadelphia,16360,Registered,,OTH,OTH,75
Philadelphia,16370,Registered,,OTH,OTH,37
Philadelphia,16380,Registered,,OTH,OTH,35
Philadelphia,16390,Registered,,OTH,OTH,34
Philadelphia,16400,Registered,,OTH,OTH,52
Philadelphia,16410,Registered,,OTH,OTH,28
Philadelphia,16420,Registered,,OTH,OTH,48
Philadelphia,16430,Registered,,OTH,OTH,141
Philadelphia,16440,Registered,,OTH,OTH,30
Philadelphia,16450,Registered,,OTH,OTH,47
Philadelphia,16460,Registered,,OTH,OTH,34
Philadelphia,16470,Registered,,OTH,OTH,63
Philadelphia,16480,Registered,,OTH,OTH,36
Philadelphia,16490,Registered,,OTH,OTH,66
Philadelphia,16500,Registered,,OTH,OTH,86
Philadelphia,16510,Registered,,OTH,OTH,26
Philadelphia,16520,Registered,,OTH,OTH,36
Philadelphia,16530,Registered,,OTH,OTH,54
Philadelphia,16540,Registered,,OTH,OTH,74
Philadelphia,16550,Registered,,OTH,OTH,70
Philadelphia,16560,Registered,,OTH,OTH,101
Philadelphia,16570,Registered,,OTH,OTH,107
Philadelphia,16580,Registered,,OTH,OTH,67
Philadelphia,16590,Registered,,OTH,OTH,38
Philadelphia,16600,Registered,,OTH,OTH,36
Philadelphia,16610,Registered,,OTH,OTH,56
Philadelphia,16620,Registered,,OTH,OTH,55
Philadelphia,16630,Registered,,OTH,OTH,62
Philadelphia,16640,Registered,,OTH,OTH,51
Philadelphia,16650,Registered,,OTH,OTH,44
Philadelphia,16660,Registered,,OTH,OTH,53
Philadelphia,16670,Registered,,OTH,OTH,71
Philadelphia,16680,Registered,,OTH,OTH,67
Philadelphia,16690,Registered,,OTH,OTH,54
Philadelphia,16700,Registered,,OTH,OTH,68
Philadelphia,16710,Registered,,OTH,OTH,81
Philadelphia,16720,Registered,,OTH,OTH,83
Philadelphia,16730,Registered,,OTH,OTH,54
Philadelphia,16740,Registered,,OTH,OTH,61
Philadelphia,16750,Registered,,OTH,OTH,41
Philadelphia,16760,Registered,,OTH,OTH,78
Philadelphia,16770,Registered,,OTH,OTH,42
Philadelphia,16780,Registered,,OTH,OTH,40
Philadelphia,16790,Registered,,OTH,OTH,47
Philadelphia,16800,Registered,,OTH,OTH,44
Philadelphia,16810,Registered,,OTH,OTH,36
Pike,10,Registered,,OTH,OTH,812
Pike,20,Registered,,OTH,OTH,503
Pike,22,Registered,,OTH,OTH,567
Pike,25,Registered,,OTH,OTH,907
Pike,35,Registered,,OTH,OTH,929
Pike,40,Registered,,OTH,OTH,447
Pike,50,Registered,,OTH,OTH,402
Pike,52,Registered,,OTH,OTH,325
Pike,55,Registered,,OTH,OTH,712
Pike,65,Registered,,OTH,OTH,719
Pike,70,Registered,,OTH,OTH,118
Pike,80,Registered,,OTH,OTH,202
Pike,90,Registered,,OTH,OTH,203
Pike,100,Registered,,OTH,OTH,180
Pike,110,Registered,,OTH,OTH,511
Pike,120,Registered,,OTH,OTH,65
Pike,130,Registered,,OTH,OTH,388
Pike,140,Registered,,OTH,OTH,323
Potter,10,Registered,,OTH,OTH,24
Potter,20,Registered,,OTH,OTH,20
Potter,30,Registered,,OTH,OTH,30
Potter,40,Registered,,OTH,OTH,26
Potter,50,Registered,,OTH,OTH,13
Potter,60,Registered,,OTH,OTH,76
Potter,70,Registered,,OTH,OTH,75
Potter,80,Registered,,OTH,OTH,59
Potter,100,Registered,,OTH,OTH,42
Potter,110,Registered,,OTH,OTH,45
Potter,120,Registered,,OTH,OTH,55
Potter,130,Registered,,OTH,OTH,62
Potter,140,Registered,,OTH,OTH,43
Potter,150,Registered,,OTH,OTH,23
Potter,160,Registered,,OTH,OTH,30
Potter,170,Registered,,OTH,OTH,21
Potter,180,Registered,,OTH,OTH,22
Potter,190,Registered,,OTH,OTH,4
Potter,200,Registered,,OTH,OTH,17
Potter,210,Registered,,OTH,OTH,4
Potter,220,Registered,,OTH,OTH,14
Potter,230,Registered,,OTH,OTH,75
Potter,240,Registered,,OTH,OTH,22
Potter,250,Registered,,OTH,OTH,37
Potter,260,Registered,,OTH,OTH,86
Potter,270,Registered,,OTH,OTH,7
Potter,280,Registered,,OTH,OTH,13
Potter,290,Registered,,OTH,OTH,52
Potter,300,Registered,,OTH,OTH,3
Potter,310,Registered,,OTH,OTH,38
Potter,320,Registered,,OTH,OTH,39
Potter,330,Registered,,OTH,OTH,29
Potter,340,Registered,,OTH,OTH,4
Schuylkill,10,Registered,,OTH,OTH,101
Schuylkill,20,Registered,,OTH,OTH,68
Schuylkill,60,Registered,,OTH,OTH,63
Schuylkill,70,Registered,,OTH,OTH,54
Schuylkill,80,Registered,,OTH,OTH,44
Schuylkill,100,Registered,,OTH,OTH,116
Schuylkill,120,Registered,,OTH,OTH,33
Schuylkill,135,Registered,,OTH,OTH,84
Schuylkill,155,Registered,,OTH,OTH,92
Schuylkill,160,Registered,,OTH,OTH,21
Schuylkill,170,Registered,,OTH,OTH,28
Schuylkill,180,Registered,,OTH,OTH,93
Schuylkill,200,Registered,,OTH,OTH,86
Schuylkill,220,Registered,,OTH,OTH,97
Schuylkill,230,Registered,,OTH,OTH,150
Schuylkill,250,Registered,,OTH,OTH,62
Schuylkill,260,Registered,,OTH,OTH,27
Schuylkill,270,Registered,,OTH,OTH,149
Schuylkill,280,Registered,,OTH,OTH,62
Schuylkill,300,Registered,,OTH,OTH,140
Schuylkill,330,Registered,,OTH,OTH,37
Schuylkill,340,Registered,,OTH,OTH,16
Schuylkill,355,Registered,,OTH,OTH,59
Schuylkill,375,Registered,,OTH,OTH,85
Schuylkill,380,Registered,,OTH,OTH,97
Schuylkill,400,Registered,,OTH,OTH,35
Schuylkill,410,Registered,,OTH,OTH,40
Schuylkill,430,Registered,,OTH,OTH,80
Schuylkill,460,Registered,,OTH,OTH,45
Schuylkill,470,Registered,,OTH,OTH,112
Schuylkill,480,Registered,,OTH,OTH,102
Schuylkill,490,Registered,,OTH,OTH,38
Schuylkill,500,Registered,,OTH,OTH,95
Schuylkill,520,Registered,,OTH,OTH,19
Schuylkill,530,Registered,,OTH,OTH,46
Schuylkill,550,Registered,,OTH,OTH,38
Schuylkill,560,Registered,,OTH,OTH,67
Schuylkill,570,Registered,,OTH,OTH,51
Schuylkill,580,Registered,,OTH,OTH,102
Schuylkill,625,Registered,,OTH,OTH,63
Schuylkill,645,Registered,,OTH,OTH,78
Schuylkill,660,Registered,,OTH,OTH,35
Schuylkill,670,Registered,,OTH,OTH,30
Schuylkill,695,Registered,,OTH,OTH,56
Schuylkill,705,Registered,,OTH,OTH,101
Schuylkill,715,Registered,,OTH,OTH,86
Schuylkill,725,Registered,,OTH,OTH,63
Schuylkill,740,Registered,,OTH,OTH,8
Schuylkill,750,Registered,,OTH,OTH,22
Schuylkill,765,Registered,,OTH,OTH,62
Schuylkill,780,Registered,,OTH,OTH,17
Schuylkill,790,Registered,,OTH,OTH,114
Schuylkill,800,Registered,,OTH,OTH,112
Schuylkill,810,Registered,,OTH,OTH,73
Schuylkill,815,Registered,,OTH,OTH,122
Schuylkill,830,Registered,,OTH,OTH,82
Schuylkill,840,Registered,,OTH,OTH,52
Schuylkill,850,Registered,,OTH,OTH,112
Schuylkill,860,Registered,,OTH,OTH,145
Schuylkill,870,Registered,,OTH,OTH,36
Schuylkill,880,Registered,,OTH,OTH,30
Schuylkill,890,Registered,,OTH,OTH,154
Schuylkill,900,Registered,,OTH,OTH,169
Schuylkill,915,Registered,,OTH,OTH,113
Schuylkill,930,Registered,,OTH,OTH,70
Schuylkill,940,Registered,,OTH,OTH,42
Schuylkill,950,Registered,,OTH,OTH,68
Schuylkill,960,Registered,,OTH,OTH,28
Schuylkill,970,Registered,,OTH,OTH,79
Schuylkill,980,Registered,,OTH,OTH,63
Schuylkill,990,Registered,,OTH,OTH,64
Schuylkill,1010,Registered,,OTH,OTH,74
Schuylkill,1030,Registered,,OTH,OTH,100
Schuylkill,1040,Registered,,OTH,OTH,56
Schuylkill,1050,Registered,,OTH,OTH,37
Schuylkill,1070,Registered,,OTH,OTH,169
Schuylkill,1100,Registered,,OTH,OTH,114
Schuylkill,1110,Registered,,OTH,OTH,92
Schuylkill,1140,Registered,,OTH,OTH,88
Schuylkill,1160,Registered,,OTH,OTH,102
Schuylkill,1170,Registered,,OTH,OTH,101
Schuylkill,1200,Registered,,OTH,OTH,43
Schuylkill,1210,Registered,,OTH,OTH,62
Schuylkill,1220,Registered,,OTH,OTH,133
Schuylkill,1230,Registered,,OTH,OTH,28
Schuylkill,1250,Registered,,OTH,OTH,104
Schuylkill,1260,Registered,,OTH,OTH,102
Schuylkill,1270,Registered,,OTH,OTH,78
Schuylkill,1290,Registered,,OTH,OTH,145
Schuylkill,1300,Registered,,OTH,OTH,107
Schuylkill,1310,Registered,,OTH,OTH,118
Schuylkill,1320,Registered,,OTH,OTH,91
Schuylkill,1330,Registered,,OTH,OTH,12
Schuylkill,1340,Registered,,OTH,OTH,53
Schuylkill,1350,Registered,,OTH,OTH,111
Schuylkill,1360,Registered,,OTH,OTH,56
Schuylkill,1370,Registered,,OTH,OTH,50
Schuylkill,1380,Registered,,OTH,OTH,19
Schuylkill,1440,Registered,,OTH,OTH,243
Schuylkill,1450,Registered,,OTH,OTH,53
Schuylkill,1460,Registered,,OTH,OTH,68
Schuylkill,1470,Registered,,OTH,OTH,65
Schuylkill,1520,Registered,,OTH,OTH,143
Schuylkill,1530,Registered,,OTH,OTH,156
Schuylkill,1540,Registered,,OTH,OTH,117
Schuylkill,1550,Registered,,OTH,OTH,118
Schuylkill,1560,Registered,,OTH,OTH,98
Schuylkill,1580,Registered,,OTH,OTH,19
Schuylkill,1595,Registered,,OTH,OTH,111
Schuylkill,1610,Registered,,OTH,OTH,92
Schuylkill,1620,Registered,,OTH,OTH,36
Schuylkill,1640,Registered,,OTH,OTH,72
Schuylkill,1650,Registered,,OTH,OTH,122
Schuylkill,1660,Registered,,OTH,OTH,103
Schuylkill,1670,Registered,,OTH,OTH,130
Schuylkill,1680,Registered,,OTH,OTH,151
Schuylkill,1685,Registered,,OTH,OTH,146
Schuylkill,1690,Registered,,OTH,OTH,154
Schuylkill,1700,Registered,,OTH,OTH,111
Schuylkill,1710,Registered,,OTH,OTH,57
Schuylkill,1720,Registered,,OTH,OTH,34
Schuylkill,1730,Registered,,OTH,OTH,75
Schuylkill,1760,Registered,,OTH,OTH,168
Schuylkill,1770,Registered,,OTH,OTH,73
Schuylkill,1775,Registered,,OTH,OTH,104
Snyder,10,Registered,,OTH,OTH,33
Snyder,20,Registered,,OTH,OTH,17
Snyder,30,Registered,,OTH,OTH,41
Snyder,40,Registered,,OTH,OTH,118
Snyder,50,Registered,,OTH,OTH,42
Snyder,60,Registered,,OTH,OTH,110
Snyder,70,Registered,,OTH,OTH,40
Snyder,80,Registered,,OTH,OTH,75
Snyder,90,Registered,,OTH,OTH,63
Snyder,100,Registered,,OTH,OTH,94
Snyder,110,Registered,,OTH,OTH,124
Snyder,120,Registered,,OTH,OTH,187
Snyder,130,Registered,,OTH,OTH,179
Snyder,140,Registered,,OTH,OTH,142
Snyder,145,Registered,,OTH,OTH,176
Snyder,150,Registered,,OTH,OTH,85
Snyder,160,Registered,,OTH,OTH,464
Snyder,170,Registered,,OTH,OTH,187
Snyder,180,Registered,,OTH,OTH,129
Snyder,200,Registered,,OTH,OTH,133
Snyder,210,Registered,,OTH,OTH,86
Snyder,220,Registered,,OTH,OTH,75
Snyder,230,Registered,,OTH,OTH,92
Snyder,240,Registered,,OTH,OTH,58
Snyder,250,Registered,,OTH,OTH,64
Somerset,10,Registered,,OTH,OTH,70
Somerset,20,Registered,,OTH,OTH,16
Somerset,30,Registered,,OTH,OTH,43
Somerset,40,Registered,,OTH,OTH,25
Somerset,50,Registered,,OTH,OTH,106
Somerset,60,Registered,,OTH,OTH,42
Somerset,70,Registered,,OTH,OTH,76
Somerset,80,Registered,,OTH,OTH,122
Somerset,90,Registered,,OTH,OTH,5
Somerset,100,Registered,,OTH,OTH,7
Somerset,110,Registered,,OTH,OTH,70
Somerset,120,Registered,,OTH,OTH,144
Somerset,130,Registered,,OTH,OTH,113
Somerset,140,Registered,,OTH,OTH,108
Somerset,150,Registered,,OTH,OTH,127
Somerset,160,Registered,,OTH,OTH,38
Somerset,170,Registered,,OTH,OTH,51
Somerset,180,Registered,,OTH,OTH,135
Somerset,190,Registered,,OTH,OTH,14
Somerset,200,Registered,,OTH,OTH,24
Somerset,210,Registered,,OTH,OTH,38
Somerset,220,Registered,,OTH,OTH,40
Somerset,230,Registered,,OTH,OTH,38
Somerset,240,Registered,,OTH,OTH,101
Somerset,250,Registered,,OTH,OTH,152
Somerset,260,Registered,,OTH,OTH,63
Somerset,270,Registered,,OTH,OTH,59
Somerset,280,Registered,,OTH,OTH,54
Somerset,290,Registered,,OTH,OTH,26
Somerset,300,Registered,,OTH,OTH,70
Somerset,310,Registered,,OTH,OTH,25
Somerset,320,Registered,,OTH,OTH,148
Somerset,330,Registered,,OTH,OTH,78
Somerset,340,Registered,,OTH,OTH,75
Somerset,350,Registered,,OTH,OTH,6
Somerset,360,Registered,,OTH,OTH,16
Somerset,370,Registered,,OTH,OTH,20
Somerset,380,Registered,,OTH,OTH,44
Somerset,390,Registered,,OTH,OTH,87
Somerset,400,Registered,,OTH,OTH,86
Somerset,410,Registered,,OTH,OTH,32
Somerset,420,Registered,,OTH,OTH,56
Somerset,430,Registered,,OTH,OTH,101
Somerset,440,Registered,,OTH,OTH,58
Somerset,450,Registered,,OTH,OTH,66
Somerset,460,Registered,,OTH,OTH,2
Somerset,470,Registered,,OTH,OTH,39
Somerset,480,Registered,,OTH,OTH,37
Somerset,490,Registered,,OTH,OTH,59
Somerset,500,Registered,,OTH,OTH,12
Somerset,510,Registered,,OTH,OTH,125
Somerset,520,Registered,,OTH,OTH,148
Somerset,530,Registered,,OTH,OTH,147
Somerset,540,Registered,,OTH,OTH,94
Somerset,550,Registered,,OTH,OTH,172
Somerset,560,Registered,,OTH,OTH,109
Somerset,570,Registered,,OTH,OTH,200
Somerset,580,Registered,,OTH,OTH,51
Somerset,590,Registered,,OTH,OTH,107
Somerset,600,Registered,,OTH,OTH,19
Somerset,610,Registered,,OTH,OTH,145
Somerset,620,Registered,,OTH,OTH,47
Somerset,630,Registered,,OTH,OTH,15
Somerset,640,Registered,,OTH,OTH,16
Somerset,650,Registered,,OTH,OTH,84
Somerset,660,Registered,,OTH,OTH,82
Somerset,670,Registered,,OTH,OTH,61
Somerset,680,Registered,,OTH,OTH,73
Sullivan,10,Registered,,OTH,OTH,104
Sullivan,20,Registered,,OTH,OTH,28
Sullivan,30,Registered,,OTH,OTH,13
Sullivan,40,Registered,,OTH,OTH,22
Sullivan,50,Registered,,OTH,OTH,38
Sullivan,60,Registered,,OTH,OTH,47
Sullivan,70,Registered,,OTH,OTH,10
Sullivan,80,Registered,,OTH,OTH,35
Sullivan,90,Registered,,OTH,OTH,33
Sullivan,100,Registered,,OTH,OTH,7
Sullivan,110,Registered,,OTH,OTH,19
Sullivan,120,Registered,,OTH,OTH,16
Sullivan,130,Registered,,OTH,OTH,36
Sullivan,140,Registered,,OTH,OTH,19
Sullivan,150,Registered,,OTH,OTH,29
Susquehanna,10,Registered,,OTH,OTH,39
Susquehanna,20,Registered,,OTH,OTH,41
Susquehanna,30,Registered,,OTH,OTH,135
Susquehanna,40,Registered,,OTH,OTH,215
Susquehanna,50,Registered,,OTH,OTH,59
Susquehanna,60,Registered,,OTH,OTH,88
Susquehanna,70,Registered,,OTH,OTH,156
Susquehanna,80,Registered,,OTH,OTH,94
Susquehanna,90,Registered,,OTH,OTH,139
Susquehanna,110,Registered,,OTH,OTH,125
Susquehanna,120,Registered,,OTH,OTH,72
Susquehanna,130,Registered,,OTH,OTH,12
Susquehanna,140,Registered,,OTH,OTH,92
Susquehanna,150,Registered,,OTH,OTH,167
Susquehanna,160,Registered,,OTH,OTH,40
Susquehanna,170,Registered,,OTH,OTH,116
Susquehanna,180,Registered,,OTH,OTH,104
Susquehanna,190,Registered,,OTH,OTH,44
Susquehanna,200,Registered,,OTH,OTH,74
Susquehanna,210,Registered,,OTH,OTH,25
Susquehanna,220,Registered,,OTH,OTH,96
Susquehanna,230,Registered,,OTH,OTH,41
Susquehanna,240,Registered,,OTH,OTH,31
Susquehanna,250,Registered,,OTH,OTH,64
Susquehanna,260,Registered,,OTH,OTH,124
Susquehanna,270,Registered,,OTH,OTH,115
Susquehanna,280,Registered,,OTH,OTH,26
Susquehanna,290,Registered,,OTH,OTH,27
Susquehanna,300,Registered,,OTH,OTH,72
Susquehanna,310,Registered,,OTH,OTH,57
Susquehanna,320,Registered,,OTH,OTH,136
Susquehanna,330,Registered,,OTH,OTH,52
Susquehanna,340,Registered,,OTH,OTH,33
Susquehanna,350,Registered,,OTH,OTH,37
Susquehanna,360,Registered,,OTH,OTH,99
Susquehanna,370,Registered,,OTH,OTH,206
Susquehanna,380,Registered,,OTH,OTH,110
Susquehanna,390,Registered,,OTH,OTH,103
Susquehanna,410,Registered,,OTH,OTH,30
Susquehanna,420,Registered,,OTH,OTH,19
Susquehanna,430,Registered,,OTH,OTH,21
Tioga,10,Registered,,OTH,OTH,24
Tioga,20,Registered,,OTH,OTH,126
Tioga,30,Registered,,OTH,OTH,30
Tioga,40,Registered,,OTH,OTH,293
Tioga,60,Registered,,OTH,OTH,49
Tioga,70,Registered,,OTH,OTH,44
Tioga,80,Registered,,OTH,OTH,79
Tioga,90,Registered,,OTH,OTH,39
Tioga,100,Registered,,OTH,OTH,147
Tioga,110,Registered,,OTH,OTH,71
Tioga,120,Registered,,OTH,OTH,18
Tioga,130,Registered,,OTH,OTH,1
Tioga,140,Registered,,OTH,OTH,134
Tioga,150,Registered,,OTH,OTH,52
Tioga,160,Registered,,OTH,OTH,47
Tioga,170,Registered,,OTH,OTH,44
Tioga,180,Registered,,OTH,OTH,194
Tioga,190,Registered,,OTH,OTH,53
Tioga,200,Registered,,OTH,OTH,169
Tioga,210,Registered,,OTH,OTH,52
Tioga,220,Registered,,OTH,OTH,65
Tioga,230,Registered,,OTH,OTH,23
Tioga,240,Registered,,OTH,OTH,346
Tioga,250,Registered,,OTH,OTH,104
Tioga,260,Registered,,OTH,OTH,30
Tioga,270,Registered,,OTH,OTH,45
Tioga,280,Registered,,OTH,OTH,52
Tioga,290,Registered,,OTH,OTH,31
Tioga,300,Registered,,OTH,OTH,219
Tioga,310,Registered,,OTH,OTH,12
Tioga,320,Registered,,OTH,OTH,81
Tioga,330,Registered,,OTH,OTH,45
Tioga,335,Registered,,OTH,OTH,0
Tioga,340,Registered,,OTH,OTH,116
Tioga,350,Registered,,OTH,OTH,76
Tioga,360,Registered,,OTH,OTH,65
Tioga,370,Registered,,OTH,OTH,63
Tioga,390,Registered,,OTH,OTH,26
Tioga,400,Registered,,OTH,OTH,140
Tioga,410,Registered,,OTH,OTH,160
Tioga,420,Registered,,OTH,OTH,67
Tioga,440,Registered,,OTH,OTH,85
Union,10,Registered,,OTH,OTH,181
Union,20,Registered,,OTH,OTH,60
Union,30,Registered,,OTH,OTH,201
Union,40,Registered,,OTH,OTH,180
Union,50,Registered,,OTH,OTH,229
Union,60,Registered,,OTH,OTH,294
Union,70,Registered,,OTH,OTH,78
Union,80,Registered,,OTH,OTH,16
Union,90,Registered,,OTH,OTH,130
Union,100,Registered,,OTH,OTH,215
Union,110,Registered,,OTH,OTH,72
Union,120,Registered,,OTH,OTH,103
Union,130,Registered,,OTH,OTH,118
Union,140,Registered,,OTH,OTH,159
Union,150,Registered,,OTH,OTH,781
Union,160,Registered,,OTH,OTH,128
Union,170,Registered,,OTH,OTH,96
Union,180,Registered,,OTH,OTH,161
Union,190,Registered,,OTH,OTH,126
Union,200,Registered,,OTH,OTH,55
Union,210,Registered,,OTH,OTH,160
Union,215,Registered,,OTH,OTH,9
Union,220,Registered,,OTH,OTH,207
Union,230,Registered,,OTH,OTH,104
Union,240,Registered,,OTH,OTH,119
Union,250,Registered,,OTH,OTH,84
Union,260,Registered,,OTH,OTH,67
Venango,10,Registered,,OTH,OTH,28
Venango,20,Registered,,OTH,OTH,21
Venango,30,Registered,,OTH,OTH,74
Venango,40,Registered,,OTH,OTH,100
Venango,50,Registered,,OTH,OTH,69
Venango,60,Registered,,OTH,OTH,38
Venango,70,Registered,,OTH,OTH,36
Venango,100,Registered,,OTH,OTH,113
Venango,105,Registered,,OTH,OTH,58
Venango,115,Registered,,OTH,OTH,114
Venango,125,Registered,,OTH,OTH,137
Venango,135,Registered,,OTH,OTH,94
Venango,140,Registered,,OTH,OTH,144
Venango,170,Registered,,OTH,OTH,55
Venango,195,Registered,,OTH,OTH,179
Venango,225,Registered,,OTH,OTH,176
Venango,265,Registered,,OTH,OTH,163
Venango,290,Registered,,OTH,OTH,132
Venango,300,Registered,,OTH,OTH,113
Venango,310,Registered,,OTH,OTH,94
Venango,320,Registered,,OTH,OTH,41
Venango,330,Registered,,OTH,OTH,110
Venango,355,Registered,,OTH,OTH,135
Venango,375,Registered,,OTH,OTH,139
Venango,395,Registered,,OTH,OTH,168
Venango,405,Registered,,OTH,OTH,136
Venango,425,Registered,,OTH,OTH,93
Venango,445,Registered,,OTH,OTH,103
Venango,465,Registered,,OTH,OTH,70
Venango,510,Registered,,OTH,OTH,54
Venango,520,Registered,,OTH,OTH,82
Venango,530,Registered,,OTH,OTH,66
Venango,540,Registered,,OTH,OTH,61
Venango,550,Registered,,OTH,OTH,47
Venango,560,Registered,,OTH,OTH,36
Venango,560,Registered,,OTH,OTH,0
Venango,575,Registered,,OTH,OTH,39
Venango,595,Registered,,OTH,OTH,74
Venango,600,Registered,,OTH,OTH,15
Venango,620,Registered,,OTH,OTH,44
Venango,630,Registered,,OTH,OTH,163
Venango,640,Registered,,OTH,OTH,59
Venango,650,Registered,,OTH,OTH,68
Venango,660,Registered,,OTH,OTH,55
Venango,670,Registered,,OTH,OTH,71
Venango,680,Registered,,OTH,OTH,69
Venango,695,Registered,,OTH,OTH,74
Venango,710,Registered,,OTH,OTH,13
Venango,720,Registered,,OTH,OTH,35
Warren,10,Registered,,OTH,OTH,26
Warren,20,Registered,,OTH,OTH,186
Warren,30,Registered,,OTH,OTH,19
Warren,40,Registered,,OTH,OTH,61
Warren,50,Registered,,OTH,OTH,177
Warren,60,Registered,,OTH,OTH,266
Warren,70,Registered,,OTH,OTH,153
Warren,80,Registered,,OTH,OTH,33
Warren,90,Registered,,OTH,OTH,49
Warren,100,Registered,,OTH,OTH,59
Warren,110,Registered,,OTH,OTH,123
Warren,125,Registered,,OTH,OTH,115
Warren,140,Registered,,OTH,OTH,197
Warren,150,Registered,,OTH,OTH,42
Warren,165,Registered,,OTH,OTH,153
Warren,180,Registered,,OTH,OTH,331
Warren,195,Registered,,OTH,OTH,128
Warren,210,Registered,,OTH,OTH,242
Warren,220,Registered,,OTH,OTH,209
Warren,230,Registered,,OTH,OTH,33
Warren,240,Registered,,OTH,OTH,75
Warren,255,Registered,,OTH,OTH,212
Warren,270,Registered,,OTH,OTH,79
Warren,280,Registered,,OTH,OTH,61
Warren,290,Registered,,OTH,OTH,39
Warren,300,Registered,,OTH,OTH,162
Warren,310,Registered,,OTH,OTH,348
Warren,320,Registered,,OTH,OTH,137
Warren,330,Registered,,OTH,OTH,66
Warren,340,Registered,,OTH,OTH,316
Warren,350,Registered,,OTH,OTH,217
Warren,360,Registered,,OTH,OTH,21
Warren,370,Registered,,OTH,OTH,191
Washington,10,Registered,,OTH,OTH,31
Washington,20,Registered,,OTH,OTH,207
Washington,30,Registered,,OTH,OTH,68
Washington,40,Registered,,OTH,OTH,28
Washington,50,Registered,,OTH,OTH,148
Washington,70,Registered,,OTH,OTH,49
Washington,80,Registered,,OTH,OTH,134
Washington,95,Registered,,OTH,OTH,102
Washington,110,Registered,,OTH,OTH,87
Washington,125,Registered,,OTH,OTH,227
Washington,130,Registered,,OTH,OTH,47
Washington,140,Registered,,OTH,OTH,125
Washington,160,Registered,,OTH,OTH,150
Washington,170,Registered,,OTH,OTH,146
Washington,185,Registered,,OTH,OTH,102
Washington,190,Registered,,OTH,OTH,153
Washington,215,Registered,,OTH,OTH,107
Washington,235,Registered,,OTH,OTH,124
Washington,250,Registered,,OTH,OTH,74
Washington,260,Registered,,OTH,OTH,183
Washington,270,Registered,,OTH,OTH,62
Washington,280,Registered,,OTH,OTH,121
Washington,290,Registered,,OTH,OTH,126
Washington,300,Registered,,OTH,OTH,22
Washington,310,Registered,,OTH,OTH,92
Washington,320,Registered,,OTH,OTH,73
Washington,330,Registered,,OTH,OTH,90
Washington,340,Registered,,OTH,OTH,61
Washington,350,Registered,,OTH,OTH,209
Washington,360,Registered,,OTH,OTH,101
Washington,370,Registered,,OTH,OTH,105
Washington,380,Registered,,OTH,OTH,182
Washington,390,Registered,,OTH,OTH,364
Washington,400,Registered,,OTH,OTH,134
Washington,410,Registered,,OTH,OTH,33
Washington,420,Registered,,OTH,OTH,41
Washington,430,Registered,,OTH,OTH,15
